TARGET_CLASS,configuration_id,criterion,ctg_min_time_per_job,ctg_schedule,search_budget,p_object_pool,ctg_time_per_class,Size,Length,Total_Time,Random_Seed,LineCoverage,LineCoverageBitString,BranchCoverage,BranchCoverageBitString,ExceptionCoverage,ExceptionCoverageBitString,Explicit_MethodExceptions,Explicit_TypeExceptions,Implicit_MethodExceptions,Implicit_TypeExceptions,WeakMutationScore,WeakMutationCoverageBitString,OutputCoverage,OutputCoverageBitString,MethodCoverage,MethodCoverageBitString,MethodNoExceptionCoverage,MethodNoExceptionCoverageBitString,CBranchCoverage,CBranchCoverageBitString
com.d365lab.eatery.restaurantcustomerorchestrator.services.impl.RestaurantOnboardingServiceImpl,default,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,1,BUDGET,187,0.3,2,18,157,248118,1583743620842,0.7733333333333333,111111111111111111111111111111111111111111111111111100000000000000011111001,0.78125,11111111100101000011111111111111,1.0,1111111111111,4,4,8,5,0.9428571428571428,111111111111111111111111011111111111111111111111111111111111111111111111111111111111111111111111111111111111111110111011110011111111111101110111111101111111111111111111011111110111111111111110111111111111110111,0.2631578947368421,0100100010010000001,1.0,11111,1.0,11111,0.78125,11111111011001000011111111111111
