TARGET_CLASS,configuration_id,criterion,ctg_min_time_per_job,ctg_schedule,search_budget,p_object_pool,ctg_time_per_class,Size,Length,Total_Time,Random_Seed,LineCoverage,LineCoverageBitString,BranchCoverage,BranchCoverageBitString,ExceptionCoverage,ExceptionCoverageBitString,Explicit_MethodExceptions,Explicit_TypeExceptions,Implicit_MethodExceptions,Implicit_TypeExceptions,WeakMutationScore,WeakMutationCoverageBitString,OutputCoverage,OutputCoverageBitString,MethodCoverage,MethodCoverageBitString,MethodNoExceptionCoverage,MethodNoExceptionCoverageBitString,CBranchCoverage,CBranchCoverageBitString
com.d365lab.eatery.restaurantcustomerorchestrator.services.impl.RestaurantOrchestratorServiceImpl,default,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,1,BUDGET,259,0.3,2,52,817,317419,1583743297037,0.8793969849246231,1111111111111111111111111111111111111111111111111111111110000000111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111100000000000000000,0.8490566037735849,11111111111111111110101001110111111111111111111010011,1.0,11111111111111111111111,2,1,16,3,0.9763779527559056,1111011110111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111110111111111111,0.631578947368421,01001011011011011101011110101111011100,1.0,1111111111111111,0.875,1101111111111110,0.8490566037735849,11111111111111111110101001110111111111111111111100011
