TARGET_CLASS,configuration_id,criterion,ctg_min_time_per_job,ctg_schedule,search_budget,p_object_pool,ctg_time_per_class,Size,Length,Total_Time,Random_Seed,LineCoverage,LineCoverageBitString,BranchCoverage,BranchCoverageBitString,ExceptionCoverage,ExceptionCoverageBitString,Explicit_MethodExceptions,Explicit_TypeExceptions,Implicit_MethodExceptions,Implicit_TypeExceptions,WeakMutationScore,WeakMutationCoverageBitString,OutputCoverage,OutputCoverageBitString,MethodCoverage,MethodCoverageBitString,MethodNoExceptionCoverage,MethodNoExceptionCoverageBitString,CBranchCoverage,CBranchCoverageBitString
com.d365lab.eatery.restaurantcustomerorchestrator.controllers.RestaurantOrchestratorController,default,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,1,BUDGET,848,0.3,2,117,1336,940017,1583743297037,0.9296636085626911,111000000000000011111100111111111111111111111111111111111111111111111110001111111111111111111111100011111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111110111111111101111111111111111111111111111111111111111111111111111111111111111111111111111111111,0.9203539823008849,11101011111111111111111111111111111111111111111111111101111111111111111111111111111111111111111111111111111000000,0.875,11110111,0,0,7,1,0.8735294117647059,1100101110011110011111111111111111111110111111111111111111111100001111111111100001111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111011111110111111011111101111110111111111111011111111111111111111111111110111111111111011111111111111111111111111110111111111111111111111111000000000000000000,0.4954954954954955,010100010110010110010110010110010110010110010110010110010110010110010110010110010110010110010110010110010110010110010110010110010110010110010110010110010110010110010110010110010110010110010110010110010110010110010110010110,1.0,11111111111111111111111111111111111111,1.0,11111111111111111111111111111111111111,0.9203539823008849,11110101111111111111111111111111111111111111111111101111111111111111111111111111111111111111111111111111111000000
