TARGET_CLASS,configuration_id,criterion,ctg_min_time_per_job,ctg_schedule,search_budget,p_object_pool,ctg_time_per_class,Size,Length,Total_Time,Random_Seed,LineCoverage,LineCoverageBitString,BranchCoverage,BranchCoverageBitString,ExceptionCoverage,ExceptionCoverageBitString,Explicit_MethodExceptions,Explicit_TypeExceptions,Implicit_MethodExceptions,Implicit_TypeExceptions,WeakMutationScore,WeakMutationCoverageBitString,OutputCoverage,OutputCoverageBitString,MethodCoverage,MethodCoverageBitString,MethodNoExceptionCoverage,MethodNoExceptionCoverageBitString,CBranchCoverage,CBranchCoverageBitString
com.d365lab.eatery.restaurantcustomerorchestrator.model.RestaurantOrderInputPayload,default,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,1,BUDGET,44,0.3,2,88,288,54679,1583744262930,1.0,11111111111111111111111111111111111111111111111111111111111111111111111,1.0,111111111111111111111111111111111111111111111111,1.0,1,0,0,1,1,0.75,1101,0.9616613418530351,1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111110101111111111111010111111111111111111110101111111111111111111111111101011111111111111111111010111111111111111111110101111111111111,1.0,11111111111111111111111111111111111111111111111,1.0,11111111111111111111111111111111111111111111111,1.0,111111111111111111111111111111111111111111111111
