TARGET_CLASS,configuration_id,criterion,ctg_min_time_per_job,ctg_schedule,search_budget,p_object_pool,ctg_time_per_class,Size,Length,Total_Time,Random_Seed,LineCoverage,LineCoverageBitString,BranchCoverage,BranchCoverageBitString,ExceptionCoverage,ExceptionCoverageBitString,Explicit_MethodExceptions,Explicit_TypeExceptions,Implicit_MethodExceptions,Implicit_TypeExceptions,WeakMutationScore,WeakMutationCoverageBitString,OutputCoverage,OutputCoverageBitString,MethodCoverage,MethodCoverageBitString,MethodNoExceptionCoverage,MethodNoExceptionCoverageBitString,CBranchCoverage,CBranchCoverageBitString
com.d365lab.eatery.restaurantcustomerorchestrator.model.OrderInvoice,default,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,1,BUDGET,30,0.3,2,57,181,41204,1583744864448,1.0,11111111111111111111111111111111111111111111111111111111111111111111,1.0,1111111111111111111111111111111111,1.0,,0,0,0,0,1.0,,0.9101796407185628,11111111111111111111110101111111111111111111101011111111111111111111111111111111111111111101011111111111111111111010111111111111111111110101111111000001111111111111111,1.0,1111111111111111111111111111111111,1.0,1111111111111111111111111111111111,1.0,1111111111111111111111111111111111
